id,name,aliases,category,usage,properties,representative_makers,japanese_makers,source_type,source_company,source_title,source_url,checked_at,source_notes,Ni,Cr,Co,Fe,Mo,Nb,Ti,Al,W,Ta,C,Mn,Si,Cu,V,Sn,Zr,B,P,S,N,O,H,Pd,Ru,Re,Be,Hf,Ni_includes,Nb_includes,Ni_estimated,Ni_estimate_method,Cr_estimated,Cr_estimate_method,Co_estimated,Co_estimate_method,Fe_estimated,Fe_estimate_method,Mo_estimated,Mo_estimate_method,Nb_estimated,Nb_estimate_method,Ti_estimated,Ti_estimate_method,Al_estimated,Al_estimate_method,W_estimated,W_estimate_method,Ta_estimated,Ta_estimate_method,C_estimated,C_estimate_method,Mn_estimated,Mn_estimate_method,Si_estimated,Si_estimate_method,Cu_estimated,Cu_estimate_method,V_estimated,V_estimate_method,Sn_estimated,Sn_estimate_method,Zr_estimated,Zr_estimate_method,B_estimated,B_estimate_method,P_estimated,P_estimate_method,S_estimated,S_estimate_method,N_estimated,N_estimate_method,O_estimated,O_estimate_method,H_estimated,H_estimate_method,Pd_estimated,Pd_estimate_method,Ru_estimated,Ru_estimate_method,Re_estimated,Re_estimate_method,Be_estimated,Be_estimate_method,Hf_estimated,Hf_estimate_method
high-speed-steel-m10,M10 High Speed Steel,AISI M10,高速度工具鋼,金型・切削工具・耐摩耗工具,,,,reference,Reference data,High-speed steel composition reference,https://en.wikipedia.org/wiki/High-speed_steel,2026-06-14,Public tool steel family composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,3.75-4.50,,約82.3,8.00-9.00,,,,1.40-2.10,,0.85-0.95,0.30 max,0.45 max,,1.75-2.25,,,,0.030 max,0.030 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
high-speed-steel-m15,M15 High Speed Steel,AISI M15,高速度工具鋼,金型・切削工具・耐摩耗工具,,,,reference,Reference data,High-speed steel composition reference,https://en.wikipedia.org/wiki/High-speed_steel,2026-06-14,Public tool steel family composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,3.75-4.50,4.75-5.25,約73.6,3.25-4.25,,,,6.25-7.00,,1.45-1.60,0.30 max,0.45 max,,4.75-5.25,,,,,,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
high-speed-steel-m30,M30 High Speed Steel,AISI M30,高速度工具鋼,金型・切削工具・耐摩耗工具,,,,reference,Reference data,High-speed steel composition reference,https://en.wikipedia.org/wiki/High-speed_steel,2026-06-14,Public tool steel family composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,3.75-4.50,4.75-5.25,約78.3,8.00-9.00,,,,1.40-2.10,,0.75-0.85,0.30 max,0.45 max,,1.00-1.35,,,,,,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
high-speed-steel-m33,M33 High Speed Steel,AISI M33,高速度工具鋼,金型・切削工具・耐摩耗工具,,,,reference,Reference data,High-speed steel composition reference,https://en.wikipedia.org/wiki/High-speed_steel,2026-06-14,Public tool steel family composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,3.75-4.50,7.75-8.75,約73.1,9.00-10.00,,,,1.40-2.10,,0.85-0.95,0.30 max,0.45 max,,1.75-2.25,,,,,,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
high-speed-steel-m34,M34 High Speed Steel,AISI M34,高速度工具鋼,金型・切削工具・耐摩耗工具,,,,reference,Reference data,High-speed steel composition reference,https://en.wikipedia.org/wiki/High-speed_steel,2026-06-14,Public tool steel family composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,3.75-4.50,7.75-8.75,約74.6,7.50-8.50,,,,1.40-2.10,,0.85-0.95,0.30 max,0.45 max,,1.75-2.25,,,,,,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
high-speed-steel-m36,M36 High Speed Steel,AISI M36,高速度工具鋼,金型・切削工具・耐摩耗工具,,,,reference,Reference data,High-speed steel composition reference,https://en.wikipedia.org/wiki/High-speed_steel,2026-06-14,Public tool steel family composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,3.75-4.50,7.75-8.75,約73.2,4.75-5.50,,,,5.50-6.75,,0.80-0.90,0.30 max,0.45 max,,1.75-2.25,,,,,,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
high-speed-steel-t1,T1 High Speed Steel,AISI T1|18-4-1 HSS,高速度工具鋼,金型・切削工具・耐摩耗工具,,,,reference,Reference data,High-speed steel composition reference,https://en.wikipedia.org/wiki/High-speed_steel,2026-06-14,Public tool steel family composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,3.75-4.50,,約75.6,,,,,17.25-18.75,,0.65-0.80,0.30 max,0.45 max,,0.90-1.30,,,,0.030 max,0.030 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
high-speed-steel-t2,T2 High Speed Steel,AISI T2,高速度工具鋼,金型・切削工具・耐摩耗工具,,,,reference,Reference data,High-speed steel composition reference,https://en.wikipedia.org/wiki/High-speed_steel,2026-06-14,Public tool steel family composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,3.75-4.50,,約73.7,0.75-1.25,,,,17.25-18.75,,0.80-0.90,0.30 max,0.45 max,,1.75-2.25,,,,,,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
high-speed-steel-t4,T4 High Speed Steel,AISI T4,高速度工具鋼,金型・切削工具・耐摩耗工具,,,,reference,Reference data,High-speed steel composition reference,https://en.wikipedia.org/wiki/High-speed_steel,2026-06-14,Public tool steel family composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,3.75-4.50,4.75-5.25,約70.7,,,,,17.25-18.75,,0.70-0.80,0.30 max,0.45 max,,0.90-1.30,,,,,,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
high-speed-steel-t5,T5 High Speed Steel,AISI T5,高速度工具鋼,金型・切削工具・耐摩耗工具,,,,reference,Reference data,High-speed steel composition reference,https://en.wikipedia.org/wiki/High-speed_steel,2026-06-14,Public tool steel family composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,3.75-4.50,7.75-8.75,約66.5,,,,,17.25-18.75,,0.75-0.85,0.30 max,0.45 max,,1.75-2.25,,,,,,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
high-speed-steel-t8,T8 High Speed Steel,AISI T8,高速度工具鋼,金型・切削工具・耐摩耗工具,,,,reference,Reference data,High-speed steel composition reference,https://en.wikipedia.org/wiki/High-speed_steel,2026-06-14,Public tool steel family composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,3.75-4.50,4.75-5.25,約73.8,,,,,13.25-14.75,,0.70-0.80,0.30 max,0.45 max,,1.75-2.25,,,,,,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
high-speed-steel-t15,T15 High Speed Steel,AISI T15,高速度工具鋼,金型・切削工具・耐摩耗工具,,,,reference,Reference data,High-speed steel composition reference,https://en.wikipedia.org/wiki/High-speed_steel,2026-06-14,Public tool steel family composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,3.75-5.00,4.75-5.25,約71.5,,,,,11.75-13.00,,1.50-1.60,0.30 max,0.45 max,,4.50-5.25,,,,,,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
suj2,SUJ2 Bearing Steel,JIS SUJ2|AISI 52100 family,軸受鋼,軸受・ばね・耐摩耗ライナー・建設機械部材,,,,reference,Reference data,Bearing steel composition reference,https://en.wikipedia.org/wiki/SAE_steel_grades,2026-06-14,Public steel grade composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,1.30-1.60,,約97.0,,,,,,,0.95-1.10,0.50 max,0.15-0.35,,,,,,0.025 max,0.025 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
suj3,SUJ3 Bearing Steel,JIS SUJ3,軸受鋼,軸受・ばね・耐摩耗ライナー・建設機械部材,,,,reference,Reference data,Bearing steel composition reference,https://en.wikipedia.org/wiki/SAE_steel_grades,2026-06-14,Public steel grade composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,0.90-1.20,,約96.3,,,,,,,0.95-1.10,0.90-1.15,0.40-0.70,,,,,,0.025 max,0.025 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bearing-52100,AISI 52100 Bearing Steel,SAE 52100|100Cr6,軸受鋼,軸受・ばね・耐摩耗ライナー・建設機械部材,,,,reference,Reference data,Bearing steel composition reference,https://en.wikipedia.org/wiki/SAE_steel_grades,2026-06-14,Public steel grade composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,1.30-1.60,,約96.9,,,,,,,0.98-1.10,0.25-0.45,0.15-0.35,,,,,,0.025 max,0.025 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bearing-51100,AISI 51100 Bearing Steel,SAE 51100,軸受鋼,軸受・ばね・耐摩耗ライナー・建設機械部材,,,,reference,Reference data,Bearing steel composition reference,https://en.wikipedia.org/wiki/SAE_steel_grades,2026-06-14,Public steel grade composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,0.90-1.15,,約97.3,,,,,,,0.95-1.10,0.25-0.45,0.15-0.35,,,,,,0.025 max,0.025 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bearing-51200,AISI 51200 Bearing Steel,SAE 51200,軸受鋼,軸受・ばね・耐摩耗ライナー・建設機械部材,,,,reference,Reference data,Bearing steel composition reference,https://en.wikipedia.org/wiki/SAE_steel_grades,2026-06-14,Public steel grade composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,1.20-1.45,,約97.0,,,,,,,0.95-1.10,0.25-0.45,0.15-0.35,,,,,,0.025 max,0.025 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sup3,SUP3 Spring Steel,JIS SUP3,ばね鋼,軸受・ばね・耐摩耗ライナー・建設機械部材,,,,reference,Reference data,Spring steel composition reference,https://en.wikipedia.org/wiki/Spring_steel,2026-06-14,Public steel grade composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,,,約98.4,,,,,,,0.75-0.90,0.30-0.60,0.15-0.35,,,,,,0.035 max,0.035 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sup6,SUP6 Spring Steel,JIS SUP6,ばね鋼,軸受・ばね・耐摩耗ライナー・建設機械部材,,,,reference,Reference data,Spring steel composition reference,https://en.wikipedia.org/wiki/Spring_steel,2026-06-14,Public steel grade composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,,,約96.9,,,,,,,0.56-0.64,0.70-1.00,1.50-1.80,,,,,,0.035 max,0.035 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sup7,SUP7 Spring Steel,JIS SUP7,ばね鋼,軸受・ばね・耐摩耗ライナー・建設機械部材,,,,reference,Reference data,Spring steel composition reference,https://en.wikipedia.org/wiki/Spring_steel,2026-06-14,Public steel grade composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,,,約96.5,,,,,,,0.56-0.64,0.70-1.00,1.80-2.20,,,,,,0.035 max,0.035 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sup9,SUP9 Spring Steel,JIS SUP9,ばね鋼,軸受・ばね・耐摩耗ライナー・建設機械部材,,,,reference,Reference data,Spring steel composition reference,https://en.wikipedia.org/wiki/Spring_steel,2026-06-14,Public steel grade composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,0.65-0.95,,約97.6,,,,,,,0.52-0.60,0.65-0.95,0.15-0.35,,,,,,0.035 max,0.035 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sup9a,SUP9A Spring Steel,JIS SUP9A,ばね鋼,軸受・ばね・耐摩耗ライナー・建設機械部材,,,,reference,Reference data,Spring steel composition reference,https://en.wikipedia.org/wiki/Spring_steel,2026-06-14,Public steel grade composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,0.70-1.00,,約97.4,,,,,,,0.56-0.64,0.70-1.00,0.15-0.35,,,,,,0.035 max,0.035 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sup10,SUP10 Spring Steel,JIS SUP10,ばね鋼,軸受・ばね・耐摩耗ライナー・建設機械部材,,,,reference,Reference data,Spring steel composition reference,https://en.wikipedia.org/wiki/Spring_steel,2026-06-14,Public steel grade composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,0.80-1.10,,約97.3,,,,,,,0.47-0.55,0.65-0.95,0.15-0.35,,0.15-0.25,,,,0.035 max,0.035 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sup11a,SUP11A Spring Steel,JIS SUP11A,ばね鋼,軸受・ばね・耐摩耗ライナー・建設機械部材,,,,reference,Reference data,Spring steel composition reference,https://en.wikipedia.org/wiki/Spring_steel,2026-06-14,Public steel grade composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,0.70-1.00,,約97.4,,,,,,,0.56-0.64,0.70-1.00,0.15-0.35,,,,,0.0005-0.003,0.035 max,0.035 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sup12,SUP12 Spring Steel,JIS SUP12,ばね鋼,軸受・ばね・耐摩耗ライナー・建設機械部材,,,,reference,Reference data,Spring steel composition reference,https://en.wikipedia.org/wiki/Spring_steel,2026-06-14,Public steel grade composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,0.70-1.00,,約96.4,,,,,,,0.51-0.59,0.65-0.95,1.20-1.60,,,,,,0.035 max,0.035 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sup13,SUP13 Spring Steel,JIS SUP13,ばね鋼,軸受・ばね・耐摩耗ライナー・建設機械部材,,,,reference,Reference data,Spring steel composition reference,https://en.wikipedia.org/wiki/Spring_steel,2026-06-14,Public steel grade composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,0.70-1.00,,約95.7,0.15-0.30,,,,,,0.56-0.64,0.70-1.00,1.50-2.00,,,,,,0.035 max,0.035 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-5160,SAE 5160 Spring Steel,AISI 5160,ばね鋼,軸受・ばね・耐摩耗ライナー・建設機械部材,,,,reference,Reference data,Spring steel composition reference,https://en.wikipedia.org/wiki/Spring_steel,2026-06-14,Public steel grade composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,0.70-0.90,,約97.4,,,,,,,0.56-0.64,0.75-1.00,0.15-0.35,,,,,,0.035 max,0.040 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-6150,SAE 6150 Spring Steel,AISI 6150,ばね鋼,軸受・ばね・耐摩耗ライナー・建設機械部材,,,,reference,Reference data,Spring steel composition reference,https://en.wikipedia.org/wiki/Spring_steel,2026-06-14,Public steel grade composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,0.80-1.10,,約97.5,,,,,,,0.48-0.53,0.70-0.90,0.15-0.35,,0.15 min,,,,0.035 max,0.040 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-9254,SAE 9254 Spring Steel,AISI 9254,ばね鋼,軸受・ばね・耐摩耗ライナー・建設機械部材,,,,reference,Reference data,Spring steel composition reference,https://en.wikipedia.org/wiki/Spring_steel,2026-06-14,Public steel grade composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,0.60-0.80,,約96.6,,,,,,,0.51-0.59,0.60-0.80,1.20-1.60,,,,,,0.035 max,0.040 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-1074,SAE 1074 Spring Steel,AISI 1074,ばね鋼,軸受・ばね・耐摩耗ライナー・建設機械部材,,,,reference,Reference data,Spring steel composition reference,https://en.wikipedia.org/wiki/Spring_steel,2026-06-14,Public steel grade composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,,,約98.6,,,,,,,0.70-0.80,0.50-0.80,,,,,,,0.040 max,0.050 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-1095,SAE 1095 Spring Steel,AISI 1095 spring temper,ばね鋼,軸受・ばね・耐摩耗ライナー・建設機械部材,,,,reference,Reference data,Spring steel composition reference,https://en.wikipedia.org/wiki/Spring_steel,2026-06-14,Public steel grade composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,,,約98.6,,,,,,,0.90-1.03,0.30-0.50,,,,,,,0.040 max,0.050 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ar400,AR400 Wear Plate,Abrasion Resistant 400,耐摩耗鋼,軸受・ばね・耐摩耗ライナー・建設機械部材,,,,reference,Reference data,Wear-resistant steel composition reference,https://en.wikipedia.org/wiki/High-strength_low-alloy_steel,2026-06-14,Public steel grade composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,0.50 max,0.80 max,,約97.9,0.25 max,,,,,,0.30 max,1.60 max,0.70 max,,,,,0.005 max,0.025 max,0.010 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ar450,AR450 Wear Plate,Abrasion Resistant 450,耐摩耗鋼,軸受・ばね・耐摩耗ライナー・建設機械部材,,,,reference,Reference data,Wear-resistant steel composition reference,https://en.wikipedia.org/wiki/High-strength_low-alloy_steel,2026-06-14,Public steel grade composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,0.50 max,0.90 max,,約97.8,0.30 max,,,,,,0.32 max,1.60 max,0.70 max,,,,,0.005 max,0.025 max,0.010 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ar500,AR500 Wear Plate,Abrasion Resistant 500,耐摩耗鋼,軸受・ばね・耐摩耗ライナー・建設機械部材,,,,reference,Reference data,Wear-resistant steel composition reference,https://en.wikipedia.org/wiki/High-strength_low-alloy_steel,2026-06-14,Public steel grade composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,0.50 max,1.00 max,,約97.7,0.35 max,,,,,,0.35 max,1.60 max,0.70 max,,,,,0.005 max,0.025 max,0.010 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ar550,AR550 Wear Plate,Abrasion Resistant 550,耐摩耗鋼,軸受・ばね・耐摩耗ライナー・建設機械部材,,,,reference,Reference data,Wear-resistant steel composition reference,https://en.wikipedia.org/wiki/High-strength_low-alloy_steel,2026-06-14,Public steel grade composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,0.50 max,1.10 max,,約97.7,0.35 max,,,,,,0.37 max,1.60 max,0.70 max,,,,,0.005 max,0.025 max,0.010 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ar600,AR600 Wear Plate,Abrasion Resistant 600,耐摩耗鋼,軸受・ばね・耐摩耗ライナー・建設機械部材,,,,reference,Reference data,Wear-resistant steel composition reference,https://en.wikipedia.org/wiki/High-strength_low-alloy_steel,2026-06-14,Public steel grade composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,0.50 max,1.20 max,,約97.6,0.40 max,,,,,,0.42 max,1.60 max,0.70 max,,,,,0.005 max,0.025 max,0.010 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hadfield-manganese,Hadfield Manganese Steel,X120Mn12|Mangalloy,耐摩耗鋼,軸受・ばね・耐摩耗ライナー・建設機械部材,,,,reference,Reference data,Wear-resistant steel composition reference,https://en.wikipedia.org/wiki/High-strength_low-alloy_steel,2026-06-14,Public steel grade composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,,,約85.8,,,,,,,1.00-1.40,11-14,1.00 max,,,,,,0.07 max,0.03 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x120mn12,X120Mn12 Manganese Steel,1.3401,耐摩耗鋼,軸受・ばね・耐摩耗ライナー・建設機械部材,,,,reference,Reference data,Wear-resistant steel composition reference,https://en.wikipedia.org/wiki/High-strength_low-alloy_steel,2026-06-14,Public steel grade composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,,,約85.7,,,,,,,1.05-1.35,11-14,1.00 max,,,,,,0.10 max,0.04 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nm400,NM400 Wear-Resistant Steel,GB NM400,耐摩耗鋼,軸受・ばね・耐摩耗ライナー・建設機械部材,,,,reference,Reference data,Wear-resistant steel composition reference,https://en.wikipedia.org/wiki/High-strength_low-alloy_steel,2026-06-14,Public steel grade composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,0.50 max,1.00 max,,約97.7,0.50 max,,,,,,0.26 max,1.60 max,0.70 max,,,,,0.004 max,0.025 max,0.010 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nm450,NM450 Wear-Resistant Steel,GB NM450,耐摩耗鋼,軸受・ばね・耐摩耗ライナー・建設機械部材,,,,reference,Reference data,Wear-resistant steel composition reference,https://en.wikipedia.org/wiki/High-strength_low-alloy_steel,2026-06-14,Public steel grade composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,0.50 max,1.10 max,,約97.6,0.50 max,,,,,,0.28 max,1.60 max,0.70 max,,,,,0.004 max,0.025 max,0.010 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nm500,NM500 Wear-Resistant Steel,GB NM500,耐摩耗鋼,軸受・ばね・耐摩耗ライナー・建設機械部材,,,,reference,Reference data,Wear-resistant steel composition reference,https://en.wikipedia.org/wiki/High-strength_low-alloy_steel,2026-06-14,Public steel grade composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,0.50 max,1.20 max,,約97.6,0.50 max,,,,,,0.32 max,1.60 max,0.70 max,,,,,0.004 max,0.025 max,0.010 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hardox-450,Hardox 450,Wear plate 450 HBW,耐摩耗鋼,軸受・ばね・耐摩耗ライナー・建設機械部材,,,,reference,Reference data,Wear-resistant steel composition reference,https://en.wikipedia.org/wiki/High-strength_low-alloy_steel,2026-06-14,Public steel grade composition reference; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,1.50 max,1.40 max,,約97.0,0.60 max,,,,,,0.26 max,1.60 max,0.70 max,,,,,0.005 max,0.025 max,0.010 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
