id,name,aliases,category,usage,properties,representative_makers,source_type,source_company,source_title,source_url,checked_at,source_notes,Ni,Cr,Co,Fe,Mo,Nb,Ti,Al,W,Ta,C,Mn,Si,Cu,V,Sn,Zr,B,P,S,N,O,H,Pd,Ru,Re,Be,Hf,Ni_includes,Nb_includes,Ni_estimated,Ni_estimate_method,Cr_estimated,Cr_estimate_method,Co_estimated,Co_estimate_method,Fe_estimated,Fe_estimate_method,Mo_estimated,Mo_estimate_method,Nb_estimated,Nb_estimate_method,Ti_estimated,Ti_estimate_method,Al_estimated,Al_estimate_method,W_estimated,W_estimate_method,Ta_estimated,Ta_estimate_method,C_estimated,C_estimate_method,Mn_estimated,Mn_estimate_method,Si_estimated,Si_estimate_method,Cu_estimated,Cu_estimate_method,V_estimated,V_estimate_method,Sn_estimated,Sn_estimate_method,Zr_estimated,Zr_estimate_method,B_estimated,B_estimate_method,P_estimated,P_estimate_method,S_estimated,S_estimate_method,N_estimated,N_estimate_method,O_estimated,O_estimate_method,H_estimated,H_estimate_method,Pd_estimated,Pd_estimate_method,Ru_estimated,Ru_estimate_method,Re_estimated,Re_estimate_method,Be_estimated,Be_estimate_method,Hf_estimated,Hf_estimate_method
monel-400,Monel 400,Alloy 400|UNS N04400,ニッケル銅合金,海水・化学装置・熱交換器,,,reference,Reference data,Monel alloy composition reference,https://en.wikipedia.org/wiki/Monel,2026-06-14,Public Monel composition table.,63 min,,,2.5 max,,,,,,,0.30 max,2.0 max,0.5 max,28-34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monel-k-500,Monel K-500,Alloy K-500|UNS N05500,ニッケル銅合金,ポンプシャフト・海洋高強度部品,,,reference,Reference data,Monel alloy composition reference,https://en.wikipedia.org/wiki/Monel,2026-06-14,Public Monel composition table.,63 min,,,2.0 max,,,0.35-0.85,2.3-3.15,,,0.25 max,1.5 max,0.5 max,27-33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alloy-20,Alloy 20,Carpenter 20|UNS N08020|Cb-3,高耐食合金,硫酸・化学プラント・耐応力腐食割れ,,,reference,Reference data,Alloy 20 composition reference,https://en.wikipedia.org/wiki/Alloy_20,2026-06-14,Public Alloy 20 composition table.,32-38,19-21,,31-44,2-3,1.0 max,,,,,0.06 max,2.0 max,1.0 max,3-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
incoloy-800,Incoloy 800,Alloy 800|UNS N08800,鉄ニッケルクロム合金,高温炉・熱交換器・酸化環境,,,reference,Reference data,Incoloy composition reference,https://en.wikipedia.org/wiki/Incoloy,2026-06-14,Public Incoloy composition table.,30-35,19-23,,39.5 min,,,,,,,,1.5 max,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
incoloy-825,Incoloy 825,Alloy 825|UNS N08825,ニッケル鉄クロム合金,硫酸・リン酸・海水環境,,,reference,Reference data,Incoloy composition reference,https://en.wikipedia.org/wiki/Incoloy,2026-06-14,Public Incoloy composition table.,38-46,19.5-23.5,,22 min,2.5-3.5,,0.6-1.2,0.2 max,,,0.05 max,1.0 max,0.5 max,1.5-3.0,,,,,,0.03 max,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hastelloy-x,Hastelloy X,Alloy X|UNS N06002,耐熱耐食ニッケル合金,ガスタービン燃焼器・高温炉部材,,,reference,Reference data,Hastelloy composition reference,https://fr.wikipedia.org/wiki/Hastelloy,2026-06-14,Public Hastelloy composition table; nickel balance shown as reference estimate.,約47.3,22-22,1.5 max,18.5 max,9-9,,,,0.6 max,,0.10 max,0.5 max,0.5 max,,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hastelloy-g-30,Hastelloy G-30,Alloy G-30|UNS N06030,耐食ニッケル合金,リン酸・硝酸混酸・化学装置,,,reference,Reference data,Hastelloy composition reference,https://fr.wikipedia.org/wiki/Hastelloy,2026-06-14,Public Hastelloy composition table; nickel balance shown as reference estimate.,約39.7,30-30,2.0 max,15-15,5.5-5.5,0.8 max,,,2.5-2.5,,0.03 max,1.5 max,1.0 max,2.0-2.0,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pure-tungsten,Pure Tungsten,W|Tungsten 99.95,高融点金属,電極・高温炉・放射線遮蔽,,,reference,Reference data,Refractory metals reference,https://en.wikipedia.org/wiki/Refractory_metals,2026-06-14,Public refractory metals reference; purity grade entered as minimum tungsten.,,,,,,,,,99.95 min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pure-molybdenum,Pure Molybdenum,Mo|Molybdenum 99.95,高融点金属,高温炉部材・電極・真空部品,,,reference,Reference data,Molybdenum reference,https://en.wikipedia.org/wiki/Molybdenum,2026-06-14,Public molybdenum reference; purity grade entered as minimum molybdenum.,,,,,99.95 min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tzm-molybdenum,TZM Molybdenum Alloy,Mo-Ti-Zr-C|TZM,高融点合金,ロケットノズル・高温金型・真空炉部材,,,reference,Reference data,Molybdenum TZM composition reference,https://en.wikipedia.org/wiki/Molybdenum,2026-06-14,Public TZM composition description; molybdenum balance shown as reference estimate.,,,,,約99.4,,0.5-0.5,,,,0.02-0.03,,,,,,0.08-0.08,,,,,,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pure-tantalum,Pure Tantalum,Ta|Tantalum 99.9,高融点金属,耐食化学装置・電子部品・医療,,,reference,Reference data,Refractory metals reference,https://en.wikipedia.org/wiki/Refractory_metals,2026-06-14,Public refractory metals reference; purity grade entered as minimum tantalum.,,,,,,,,,,99.9 min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pure-niobium,Pure Niobium,Nb|Columbium,高融点金属,超電導・化学装置・高温部材,,,reference,Reference data,Refractory metals reference,https://en.wikipedia.org/wiki/Refractory_metals,2026-06-14,Public refractory metals reference; purity grade entered as minimum niobium.,,,,,,99.8 min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zircaloy-2,Zircaloy-2,Zr-2|UNS R60802,ジルコニウム合金,原子炉燃料被覆管・構造部材,,,reference,Reference data,Zirconium alloys composition reference,https://en.wikipedia.org/wiki/Zirconium_alloys,2026-06-14,Public reactor-grade zirconium alloy table; zirconium balance shown as reference estimate.,0.08 max,0.3 max,,0.3 max,,,,,,,,,,,,1.2-1.7,約98.2,,,,,0.10-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,
zr-2-5nb,Zr-2.5Nb,Zr2.5Nb|Pressure tube alloy,ジルコニウム合金,CANDU圧力管・原子力部材,,,reference,Reference data,Zirconium alloys composition reference,https://en.wikipedia.org/wiki/Zirconium_alloys,2026-06-14,Public zirconium alloy table; zirconium balance shown as reference estimate.,,,,,,2.4-2.8,,,,,,,,,,,約97.4,,,,,0.10-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,
c17200-beryllium-copper,C17200 Beryllium Copper,BeCu C17200|CuBe2,銅合金,ばね接点・非火花工具・精密部品,,,reference,Reference data,Beryllium copper composition reference,https://en.wikipedia.org/wiki/Beryllium_copper,2026-06-14,Public beryllium copper reference; copper balance shown as reference estimate.,,,0.30 max,,,,,,,,,,,約98.0,,,,,,,,,,,,,1.6-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c17510-beryllium-copper,C17510 Beryllium Copper,CuNiBe C17510,銅合金,高導電ばね・抵抗溶接電極,,,reference,Reference data,Beryllium copper composition reference,https://en.wikipedia.org/wiki/Beryllium_copper,2026-06-14,Public high-conductivity beryllium copper reference; copper balance shown as reference estimate.,1.4-2.2,,,,,,,,,,,,,約97.6,,,,,,,,,,,,,0.2-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c71500-cupronickel,C71500 Cu-Ni 70/30,CuNi30|C71500,銅ニッケル合金,海水配管・復水器・船舶部材,,,reference,Reference data,Cupronickel composition reference,https://en.wikipedia.org/wiki/Cupronickel,2026-06-14,Public cupronickel reference; composition range for 70/30 class.,29-33,,,0.4-1.0,,,,,,,,1.0 max,,69.5-71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s10c,S10C,JIS S10C,炭素鋼,機械部品・シャフト・一般構造部材,,,standard,Standards reference,JIS carbon steel composition reference,https://en.wikipedia.org/wiki/SAE_steel_grades,2026-06-14,Standards-derived carbon steel chemistry; confirm against JIS G 4051 for procurement. Iron balance shown as a reference midpoint estimate from listed major elements.,,,,約99.0,,,,,,,0.07-0.13,0.30-0.90,0.15-0.35,,,,,,0.030 max,0.035 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s12c,S12C,JIS S12C,炭素鋼,機械部品・シャフト・一般構造部材,,,standard,Standards reference,JIS carbon steel composition reference,https://en.wikipedia.org/wiki/SAE_steel_grades,2026-06-14,Standards-derived carbon steel chemistry; confirm against JIS G 4051 for procurement. Iron balance shown as a reference midpoint estimate from listed major elements.,,,,約99.0,,,,,,,0.09-0.15,0.30-0.90,0.15-0.35,,,,,,0.030 max,0.035 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s15c,S15C,JIS S15C,炭素鋼,機械部品・シャフト・一般構造部材,,,standard,Standards reference,JIS carbon steel composition reference,https://en.wikipedia.org/wiki/SAE_steel_grades,2026-06-14,Standards-derived carbon steel chemistry; confirm against JIS G 4051 for procurement. Iron balance shown as a reference midpoint estimate from listed major elements.,,,,約99.0,,,,,,,0.12-0.18,0.30-0.90,0.15-0.35,,,,,,0.030 max,0.035 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s17c,S17C,JIS S17C,炭素鋼,機械部品・シャフト・一般構造部材,,,standard,Standards reference,JIS carbon steel composition reference,https://en.wikipedia.org/wiki/SAE_steel_grades,2026-06-14,Standards-derived carbon steel chemistry; confirm against JIS G 4051 for procurement. Iron balance shown as a reference midpoint estimate from listed major elements.,,,,約98.9,,,,,,,0.14-0.20,0.30-0.90,0.15-0.35,,,,,,0.030 max,0.035 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s20c,S20C,JIS S20C,炭素鋼,機械部品・シャフト・一般構造部材,,,standard,Standards reference,JIS carbon steel composition reference,https://en.wikipedia.org/wiki/SAE_steel_grades,2026-06-14,Standards-derived carbon steel chemistry; confirm against JIS G 4051 for procurement. Iron balance shown as a reference midpoint estimate from listed major elements.,,,,約98.9,,,,,,,0.17-0.23,0.30-0.90,0.15-0.35,,,,,,0.030 max,0.035 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s22c,S22C,JIS S22C,炭素鋼,機械部品・シャフト・一般構造部材,,,standard,Standards reference,JIS carbon steel composition reference,https://en.wikipedia.org/wiki/SAE_steel_grades,2026-06-14,Standards-derived carbon steel chemistry; confirm against JIS G 4051 for procurement. Iron balance shown as a reference midpoint estimate from listed major elements.,,,,約98.9,,,,,,,0.19-0.25,0.30-0.90,0.15-0.35,,,,,,0.030 max,0.035 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s25c,S25C,JIS S25C,炭素鋼,機械部品・シャフト・一般構造部材,,,standard,Standards reference,JIS carbon steel composition reference,https://en.wikipedia.org/wiki/SAE_steel_grades,2026-06-14,Standards-derived carbon steel chemistry; confirm against JIS G 4051 for procurement. Iron balance shown as a reference midpoint estimate from listed major elements.,,,,約98.9,,,,,,,0.22-0.28,0.30-0.90,0.15-0.35,,,,,,0.030 max,0.035 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s28c,S28C,JIS S28C,炭素鋼,機械部品・シャフト・一般構造部材,,,standard,Standards reference,JIS carbon steel composition reference,https://en.wikipedia.org/wiki/SAE_steel_grades,2026-06-14,Standards-derived carbon steel chemistry; confirm against JIS G 4051 for procurement. Iron balance shown as a reference midpoint estimate from listed major elements.,,,,約98.8,,,,,,,0.25-0.31,0.30-0.90,0.15-0.35,,,,,,0.030 max,0.035 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s30c,S30C,JIS S30C,炭素鋼,機械部品・シャフト・一般構造部材,,,standard,Standards reference,JIS carbon steel composition reference,https://en.wikipedia.org/wiki/SAE_steel_grades,2026-06-14,Standards-derived carbon steel chemistry; confirm against JIS G 4051 for procurement. Iron balance shown as a reference midpoint estimate from listed major elements.,,,,約98.8,,,,,,,0.27-0.33,0.30-0.90,0.15-0.35,,,,,,0.030 max,0.035 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s33c,S33C,JIS S33C,炭素鋼,機械部品・シャフト・一般構造部材,,,standard,Standards reference,JIS carbon steel composition reference,https://en.wikipedia.org/wiki/SAE_steel_grades,2026-06-14,Standards-derived carbon steel chemistry; confirm against JIS G 4051 for procurement. Iron balance shown as a reference midpoint estimate from listed major elements.,,,,約98.8,,,,,,,0.30-0.36,0.30-0.90,0.15-0.35,,,,,,0.030 max,0.035 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s35c,S35C,JIS S35C,炭素鋼,機械部品・シャフト・一般構造部材,,,standard,Standards reference,JIS carbon steel composition reference,https://en.wikipedia.org/wiki/SAE_steel_grades,2026-06-14,Standards-derived carbon steel chemistry; confirm against JIS G 4051 for procurement. Iron balance shown as a reference midpoint estimate from listed major elements.,,,,約98.8,,,,,,,0.32-0.38,0.30-0.90,0.15-0.35,,,,,,0.030 max,0.035 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s38c,S38C,JIS S38C,炭素鋼,機械部品・シャフト・一般構造部材,,,standard,Standards reference,JIS carbon steel composition reference,https://en.wikipedia.org/wiki/SAE_steel_grades,2026-06-14,Standards-derived carbon steel chemistry; confirm against JIS G 4051 for procurement. Iron balance shown as a reference midpoint estimate from listed major elements.,,,,約98.7,,,,,,,0.35-0.41,0.30-0.90,0.15-0.35,,,,,,0.030 max,0.035 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s40c,S40C,JIS S40C,炭素鋼,機械部品・シャフト・一般構造部材,,,standard,Standards reference,JIS carbon steel composition reference,https://en.wikipedia.org/wiki/SAE_steel_grades,2026-06-14,Standards-derived carbon steel chemistry; confirm against JIS G 4051 for procurement. Iron balance shown as a reference midpoint estimate from listed major elements.,,,,約98.7,,,,,,,0.37-0.43,0.30-0.90,0.15-0.35,,,,,,0.030 max,0.035 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s43c,S43C,JIS S43C,炭素鋼,機械部品・シャフト・一般構造部材,,,standard,Standards reference,JIS carbon steel composition reference,https://en.wikipedia.org/wiki/SAE_steel_grades,2026-06-14,Standards-derived carbon steel chemistry; confirm against JIS G 4051 for procurement. Iron balance shown as a reference midpoint estimate from listed major elements.,,,,約98.7,,,,,,,0.40-0.46,0.30-0.90,0.15-0.35,,,,,,0.030 max,0.035 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s45c,S45C,JIS S45C,炭素鋼,機械部品・シャフト・一般構造部材,,,standard,Standards reference,JIS carbon steel composition reference,https://en.wikipedia.org/wiki/SAE_steel_grades,2026-06-14,Standards-derived carbon steel chemistry; confirm against JIS G 4051 for procurement. Iron balance shown as a reference midpoint estimate from listed major elements.,,,,約98.7,,,,,,,0.42-0.48,0.30-0.90,0.15-0.35,,,,,,0.030 max,0.035 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s48c,S48C,JIS S48C,炭素鋼,機械部品・シャフト・一般構造部材,,,standard,Standards reference,JIS carbon steel composition reference,https://en.wikipedia.org/wiki/SAE_steel_grades,2026-06-14,Standards-derived carbon steel chemistry; confirm against JIS G 4051 for procurement. Iron balance shown as a reference midpoint estimate from listed major elements.,,,,約98.6,,,,,,,0.45-0.51,0.30-0.90,0.15-0.35,,,,,,0.030 max,0.035 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s50c,S50C,JIS S50C,炭素鋼,機械部品・シャフト・一般構造部材,,,standard,Standards reference,JIS carbon steel composition reference,https://en.wikipedia.org/wiki/SAE_steel_grades,2026-06-14,Standards-derived carbon steel chemistry; confirm against JIS G 4051 for procurement. Iron balance shown as a reference midpoint estimate from listed major elements.,,,,約98.6,,,,,,,0.47-0.53,0.30-0.90,0.15-0.35,,,,,,0.030 max,0.035 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s53c,S53C,JIS S53C,炭素鋼,機械部品・シャフト・一般構造部材,,,standard,Standards reference,JIS carbon steel composition reference,https://en.wikipedia.org/wiki/SAE_steel_grades,2026-06-14,Standards-derived carbon steel chemistry; confirm against JIS G 4051 for procurement. Iron balance shown as a reference midpoint estimate from listed major elements.,,,,約98.6,,,,,,,0.50-0.56,0.30-0.90,0.15-0.35,,,,,,0.030 max,0.035 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s55c,S55C,JIS S55C,炭素鋼,機械部品・シャフト・一般構造部材,,,standard,Standards reference,JIS carbon steel composition reference,https://en.wikipedia.org/wiki/SAE_steel_grades,2026-06-14,Standards-derived carbon steel chemistry; confirm against JIS G 4051 for procurement. Iron balance shown as a reference midpoint estimate from listed major elements.,,,,約98.6,,,,,,,0.52-0.58,0.30-0.90,0.15-0.35,,,,,,0.030 max,0.035 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s58c,S58C,JIS S58C,炭素鋼,機械部品・シャフト・一般構造部材,,,standard,Standards reference,JIS carbon steel composition reference,https://en.wikipedia.org/wiki/SAE_steel_grades,2026-06-14,Standards-derived carbon steel chemistry; confirm against JIS G 4051 for procurement. Iron balance shown as a reference midpoint estimate from listed major elements.,,,,約98.5,,,,,,,0.55-0.61,0.30-0.90,0.15-0.35,,,,,,0.030 max,0.035 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aisi-1006,AISI 1006,SAE 1006,普通鋼,機械部品・冷間成形・一般用途,,,standard,SAE reference,SAE carbon steel grades composition reference,https://en.wikipedia.org/wiki/SAE_steel_grades,2026-06-14,SAE carbon steel family table; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,,,約99.0,,,,,,,0.03-0.09,0.30-0.90,0.15-0.35,,,,,,0.040 max,0.050 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aisi-1008,AISI 1008,SAE 1008,普通鋼,機械部品・冷間成形・一般用途,,,standard,SAE reference,SAE carbon steel grades composition reference,https://en.wikipedia.org/wiki/SAE_steel_grades,2026-06-14,SAE carbon steel family table; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,,,約99.0,,,,,,,0.05-0.11,0.30-0.90,0.15-0.35,,,,,,0.040 max,0.050 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aisi-1010,AISI 1010,SAE 1010,普通鋼,機械部品・冷間成形・一般用途,,,standard,SAE reference,SAE carbon steel grades composition reference,https://en.wikipedia.org/wiki/SAE_steel_grades,2026-06-14,SAE carbon steel family table; Fe balance calculated for search display. Iron balance shown as a reference midpoint estimate from listed major elements.,,,,約99.0,,,,,,,0.07-0.13,0.30-0.90,0.15-0.35,,,,,,0.040 max,0.050 max,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
